Date,Close/Last,Volume,Open,High,Low
6/11/2018,16.952,76619,16.805,16.975,16.77
6/08/2018,16.741,72200,16.745,16.86,16.645
6/07/2018,16.815,118355,16.71,16.935,16.67
6/06/2018,16.694,110305,16.505,16.765,16.505
6/05/2018,16.543,73873,16.44,16.55,16.37
6/04/2018,16.431,54630,16.42,16.56,16.38
6/01/2018,16.441,71122,16.43,16.515,16.335
05/31/2018,16.458,71698,16.525,16.615,16.41
05/30/2018,16.544,63338,16.375,16.58,16.325
05/29/2018,16.373,102814,16.48,16.53,16.31
05/25/2018,16.546,21051,16.53,16.53,16.44
05/24/2018,16.687,86402,16.475,16.715,16.42
05/23/2018,16.405,87799,16.555,16.6,16.33
05/22/2018,16.575,71116,16.53,16.7,16.465
05/21/2018,16.52,62442,16.43,16.535,16.28
05/18/2018,16.455,42267,16.44,16.485,16.37
05/17/2018,16.481,62297,16.385,16.505,16.335
05/16/2018,16.371,61543,16.285,16.435,16.19
05/15/2018,16.269,89414,16.54,16.565,16.205
05/14/2018,16.645,52487,16.7,16.76,16.515
5/11/2018,16.752,55517,16.76,16.865,16.67
5/10/2018,16.759,81887,16.52,16.79,16.5
5/09/2018,16.539,70928,16.51,16.655,16.375
5/08/2018,16.472,75787,16.505,16.55,16.335
5/07/2018,16.495,41960,16.55,16.6,16.43
5/04/2018,16.519,47074,16.455,16.56,16.39
5/03/2018,16.447,66259,16.405,16.62,16.385
5/02/2018,16.375,96542,16.19,16.565,16.175
5/01/2018,16.127,78659,16.345,16.37,16.07
04/30/2018,16.401,68642,16.555,16.58,16.225
04/27/2018,16.497,63489,16.565,16.61,16.48
04/26/2018,16.567,51421,16.62,16.66,16.46
04/25/2018,16.577,41673,16.785,16.795,16.55
04/24/2018,16.787,55182,16.7,16.815,16.6
04/23/2018,16.587,136239,17.135,17.135,16.58
04/20/2018,17.163,91618,17.235,17.26,17.04
04/19/2018,17.239,135635,17.215,17.36,17.09
04/18/2018,17.248,165747,16.785,17.275,16.73
04/17/2018,16.787,84050,16.67,16.805,16.575
04/16/2018,16.677,75396,16.655,16.77,16.545
04/13/2018,16.658,63952,16.46,16.68,16.445
4/12/2018,16.473,101372,16.665,16.69,16.43
4/11/2018,16.768,131690,16.56,16.89,16.515
4/10/2018,16.596,88994,16.485,16.64,16.41
4/09/2018,16.529,70457,16.42,16.54,16.295
4/06/2018,16.362,82819,16.355,16.475,16.24
4/05/2018,16.355,72941,16.29,16.395,16.15
4/04/2018,16.254,95330,16.4,16.515,16.22
4/03/2018,16.392,84650,16.59,16.605,16.34
4/02/2018,16.672,76589,16.3,16.68,16.3
03/29/2018,16.268,73493,16.28,16.34,16.195
03/28/2018,16.253,91352,16.515,16.56,16.22
03/27/2018,16.541,5463,16.515,16.56,16.505
03/26/2018,16.684,79681,16.56,16.795,16.525
03/23/2018,16.582,96619,16.375,16.675,16.375
03/22/2018,16.387,80385,16.565,16.61,16.33
03/21/2018,16.419,107191,16.165,16.665,16.155
03/20/2018,16.185,64279,16.31,16.34,16.1
03/19/2018,16.325,62812,16.305,16.345,16.2
03/16/2018,16.272,68691,16.385,16.495,16.205
03/15/2018,16.422,68576,16.53,16.58,16.37
03/14/2018,16.537,58711,16.595,16.67,16.515
03/13/2018,16.627,68897,16.535,16.69,16.465
3/12/2018,16.536,49313,16.605,16.635,16.43
3/09/2018,16.608,89986,16.51,16.71,16.33
3/08/2018,16.5,64557,16.505,16.575,16.43
3/07/2018,16.494,90417,16.81,16.89,16.435
3/06/2018,16.784,93589,16.42,16.895,16.41
3/05/2018,16.412,52412,16.53,16.62,16.37
3/02/2018,16.466,71355,16.495,16.595,16.4
3/01/2018,16.276,97202,16.43,16.565,16.16
02/28/2018,16.407,56441,16.44,16.52,16.36
02/27/2018,16.346,23576,16.61,16.65,16.26
02/26/2018,16.622,56965,16.5,16.785,16.5
02/23/2018,16.549,30525,16.655,16.665,16.525
02/22/2018,16.638,34042,16.51,16.71,16.42
02/21/2018,16.678,36389,16.485,16.81,16.415
02/20/2018,16.513,35343,16.725,16.765,16.46
02/16/2018,16.796,3725,16.6,16.69,16.59
02/15/2018,16.796,79088,16.83,16.95,16.605
02/14/2018,16.878,102811,16.525,16.905,16.325
02/13/2018,16.528,68898,16.515,16.645,16.41
2/12/2018,16.57,77781,16.295,16.58,16.28
2/09/2018,16.139,87582,16.34,16.405,16.13
2/08/2018,16.341,95941,16.35,16.425,16.19
2/07/2018,16.238,112620,16.59,16.73,16.21
2/06/2018,16.58,96327,16.71,16.955,16.54
2/05/2018,16.671,91547,16.61,16.865,16.51
2/02/2018,16.709,129684,17.18,17.225,16.52
2/01/2018,17.155,85493,17.295,17.375,17.07
01/31/2018,17.241,99361,17.105,17.375,17.065
01/30/2018,17.058,79124,17.14,17.31,17.04
01/29/2018,17.127,83769,17.42,17.47,17.085
01/26/2018,17.441,78908,17.29,17.53,17.235
01/25/2018,17.615,129547,17.555,17.705,17.125
01/24/2018,17.489,118268,17.04,17.625,16.985
01/23/2018,16.913,86519,16.99,17.09,16.735
01/22/2018,16.989,53882,17.045,17.105,16.945
01/19/2018,17.036,58152,16.96,17.13,16.96
01/18/2018,16.954,89252,16.99,17.14,16.915
01/17/2018,17.166,100083,17.21,17.31,16.98
01/16/2018,17.189,169463,17.37,17.45,16.8
1/12/2018,17.141,12528,17.235,17.37,17.225
1/11/2018,16.966,110116,17,17.065,16.88
1/10/2018,17.035,109720,16.985,17.22,16.93
1/09/2018,17.01,91726,17.16,17.17,16.945
1/08/2018,17.144,83826,17.27,17.3,17.065
1/05/2018,17.285,83274,17.265,17.325,17.13
1/04/2018,17.269,90272,17.155,17.32,17.025
1/03/2018,17.267,88085,17.225,17.285,17.065
1/02/2018,17.206,75337,17.035,17.25,16.985
12/29/2017,17.145,69874,16.905,17.175,16.865
12/28/2017,16.923,61080,16.745,16.93,16.71
12/27/2017,16.756,55208,16.61,16.785,16.555
12/26/2017,16.604,41172,16.445,16.64,16.365
12/22/2017,16.444,50574,16.18,16.485,16.165
12/21/2017,16.239,44061,16.235,16.305,16.14
12/20/2017,16.275,54201,16.17,16.32,16.15
12/19/2017,16.153,50479,16.18,16.26,16.095
12/18/2017,16.205,45370,16.085,16.215,16.05
12/15/2017,16.063,56984,15.92,16.12,15.915
12/14/2017,15.934,69149,16.1,16.15,15.855
12/13/2017,15.869,83152,15.74,16.18,15.685
12/12/2017,15.668,61529,15.73,15.83,15.635
12/11/2017,15.785,53591,15.845,15.905,15.7
12/08/2017,15.823,73209,15.745,15.91,15.72
12/07/2017,15.802,72437,15.97,16.005,15.66
12/06/2017,15.955,66811,16.135,16.17,15.935
12/05/2017,16.068,80978,16.34,16.38,16.04
12/04/2017,16.373,68045,16.37,16.455,16.265
12/01/2017,16.388,96685,16.455,16.585,16.265
11/30/2017,16.474,87660,16.585,16.625,16.345
11/29/2017,16.561,105831,16.92,16.965,16.555
11/28/2017,16.918,80617,17.11,17.18,16.825
11/27/2017,17.119,42114,17.125,17.27,17.08
11/24/2017,17.093,32329,17.24,17.24,17.035
11/22/2017,17.216,3559,17.24,17.24,17.15
11/21/2017,16.96,79849,16.9,17.035,16.885
11/20/2017,16.842,137409,17.335,17.335,16.82
11/17/2017,17.373,99243,17.08,17.385,17.02
11/16/2017,17.072,73332,16.975,17.125,16.945
11/15/2017,16.971,102216,17.025,17.205,16.94
11/14/2017,17.073,73706,17.06,17.095,16.86
11/13/2017,17.047,70448,16.86,17.07,16.82
11/10/2017,16.871,91043,16.995,17.095,16.785
11/09/2017,16.975,4094,16.995,17.03,16.975
11/08/2017,17.138,89792,16.95,17.265,16.95
11/07/2017,16.94,92644,17.23,17.24,16.92
11/06/2017,17.235,98259,16.835,17.27,16.795
11/03/2017,16.834,103898,17.125,17.195,16.77
11/02/2017,17.137,100434,17.15,17.255,17.05
11/01/2017,17.176,118792,16.71,17.21,16.67
10/31/2017,16.693,67820,16.865,16.91,16.645
10/30/2017,16.847,61313,16.85,16.9,16.69
10/27/2017,16.752,102188,16.8,16.87,16.6
10/26/2017,16.811,89310,16.96,17.045,16.755
10/25/2017,16.925,90310,16.96,17.05,16.81
10/24/2017,16.966,85318,17.1,17.17,16.89
10/23/2017,17.075,89287,17.035,17.13,16.87
10/20/2017,17.078,96816,17.275,17.315,16.945
10/19/2017,17.255,104054,17.015,17.315,16.93
10/18/2017,16.997,67714,17.045,17.12,16.92
10/17/2017,17.041,87407,17.26,17.28,16.985
10/16/2017,17.369,76431,17.425,17.495,17.135
10/13/2017,17.411,76290,17.275,17.45,17.2
10/12/2017,17.266,59193,17.19,17.29,17.135
10/11/2017,17.133,65118,17.15,17.265,17.085
10/10/2017,17.207,86448,16.99,17.28,16.96
10/09/2017,16.971,54828,16.85,17.03,16.765
10/06/2017,16.79,102408,16.61,16.89,16.345
10/05/2017,16.638,52850,16.62,16.77,16.59
10/04/2017,16.624,70993,16.665,16.92,16.555
10/03/2017,16.65,46399,16.605,16.69,16.57
10/02/2017,16.654,61413,16.67,16.75,16.565
09/29/2017,16.676,70358,16.9,16.905,16.64
09/28/2017,16.847,67332,16.78,16.925,16.705
09/27/2017,16.827,82289,16.87,16.94,16.75
09/26/2017,16.883,85598,17.2,17.295,16.815
09/25/2017,17.147,88807,17.03,17.225,16.87
09/22/2017,16.984,52171,17.035,17.1,16.94
09/21/2017,17.018,84994,17.225,17.225,16.865
09/20/2017,17.334,79415,17.345,17.445,17.01
09/19/2017,17.279,67628,17.245,17.375,17.16
09/18/2017,17.156,83368,17.655,17.675,17.11
09/15/2017,17.701,74016,17.845,17.915,17.63
09/14/2017,17.789,83941,17.845,17.865,17.66
09/13/2017,17.867,80739,17.97,18.125,17.725
9/12/2017,17.89,61334,17.885,17.975,17.785
9/11/2017,17.902,77987,17.92,17.99,17.77
9/08/2017,18.123,84923,18.205,18.29,17.965
9/07/2017,18.116,88015,17.95,18.225,17.865
9/06/2017,17.91,70784,17.98,18.07,17.885
9/05/2017,17.941,123091,17.98,18.09,17.835
9/01/2017,17.816,13684,17.88,17.985,17.86
08/31/2017,17.575,79977,17.51,17.695,17.34
08/30/2017,17.503,87226,17.44,17.555,17.37
08/29/2017,17.516,83750,17.61,17.755,17.345
08/28/2017,17.529,56179,17.1,17.565,17.1
08/25/2017,17.132,43451,17.035,17.26,16.8
08/24/2017,17.046,40022,17.175,17.18,16.895
08/23/2017,17.126,23335,17.065,17.185,16.99
08/22/2017,16.982,86527,17.005,17.115,16.87
08/21/2017,17.015,88901,16.935,17.12,16.83
08/18/2017,17,112274,17.035,17.32,16.85
08/17/2017,17.053,96966,17.12,17.175,16.965
08/16/2017,16.94,98306,16.64,17.13,16.61
08/15/2017,16.714,96559,17.06,17.065,16.56
08/14/2017,17.122,72719,17.13,17.215,16.925
8/11/2017,17.07,93041,17.125,17.195,16.88
8/10/2017,17.065,101696,16.94,17.24,16.85
8/09/2017,16.863,103706,16.44,16.945,16.43
8/08/2017,16.389,78267,16.24,16.46,16.205
8/07/2017,16.251,56468,16.27,16.28,16.095
8/04/2017,16.252,94930,16.7,16.75,16.17
8/03/2017,16.63,57105,16.57,16.68,16.42
8/02/2017,16.733,76124,16.695,16.96,16.455
8/01/2017,16.764,60358,16.835,16.845,16.59
07/31/2017,16.786,54746,16.745,16.87,16.665
07/28/2017,16.695,48722,16.575,16.75,16.505
07/27/2017,16.573,66786,16.64,16.81,16.54
07/26/2017,16.459,65739,16.465,16.68,16.28
07/25/2017,16.542,74473,16.46,16.605,16.225
07/24/2017,16.443,61270,16.5,16.575,16.405
07/21/2017,16.457,58385,16.28,16.51,16.28
07/20/2017,16.345,83590,16.25,16.395,16.11
07/19/2017,16.297,80622,16.265,16.345,16.125
07/18/2017,16.268,88134,16.08,16.31,16.06
07/17/2017,16.099,77645,15.99,16.17,15.935
07/14/2017,15.933,90093,15.66,16.07,15.575
07/13/2017,15.691,75577,15.875,15.955,15.66
7/12/2017,15.887,94050,15.81,15.995,15.71
7/11/2017,15.745,93883,15.64,15.83,15.425
7/10/2017,15.629,122268,15.58,15.705,15.145
7/07/2017,15.425,152802,14.51,16.14,14.34
7/06/2017,15.983,65000,16.055,16.08,15.91
7/05/2017,15.896,132201,16.05,16.19,15.85
7/03/2017,16.092,12692,16.135,16.175,16.01
06/30/2017,16.627,68060,16.635,16.705,16.505
06/29/2017,16.654,94806,16.835,16.915,16.615
06/28/2017,16.791,48219,16.685,16.89,16.68
06/27/2017,16.651,45924,16.56,16.78,16.55
06/26/2017,16.631,27721,16.755,16.785,16.28
06/23/2017,16.707,31851,16.58,16.825,16.58
06/22/2017,16.573,36159,16.465,16.705,16.465
06/21/2017,16.374,81374,16.415,16.495,16.315
06/20/2017,16.417,77955,16.465,16.605,16.36
06/19/2017,16.502,72542,16.67,16.68,16.445
06/16/2017,16.661,66837,16.72,16.8,16.62
06/15/2017,16.716,99484,16.875,17.065,16.62
06/14/2017,17.136,125328,16.82,17.365,16.79
06/13/2017,16.767,96274,16.945,16.955,16.705
6/12/2017,16.944,91364,17.17,17.215,16.89
6/09/2017,17.223,69540,17.485,17.495,17.155
6/08/2017,17.414,85338,17.56,17.68,17.285
6/07/2017,17.62,66633,17.71,17.725,17.505
6/06/2017,17.71,73392,17.545,17.745,17.515
6/05/2017,17.581,48594,17.55,17.65,17.495
6/02/2017,17.525,99642,17.27,17.58,17.115
6/01/2017,17.281,82027,17.315,17.37,16.985
05/31/2017,17.406,69459,17.385,17.42,17.225
05/30/2017,17.427,74117,17.4,17.465,17.205
05/26/2017,17.323,1616,17.145,17.385,17.085
05/25/2017,17.193,56213,17.215,17.26,17.125
05/24/2017,17.117,79509,17.05,17.23,16.895
05/23/2017,17.139,91066,17.165,17.305,17.03
05/22/2017,17.191,76087,16.87,17.21,16.84
05/19/2017,16.796,75082,16.58,16.875,16.565
05/18/2017,16.67,113774,16.89,16.945,16.43
05/17/2017,16.906,119164,16.85,17.035,16.755
05/16/2017,16.747,70432,16.63,16.865,16.61
05/15/2017,16.603,79419,16.46,16.815,16.41
5/12/2017,16.402,57722,16.33,16.475,16.3
5/11/2017,16.265,63736,16.205,16.39,16.165
5/10/2017,16.207,75049,16.18,16.345,16.145
5/09/2017,16.067,68562,16.235,16.315,16.06
5/08/2017,16.258,52801,16.31,16.455,16.23
5/05/2017,16.274,86392,16.315,16.53,16.23
5/04/2017,16.303,98264,16.485,16.645,16.215
5/03/2017,16.546,84776,16.855,16.895,16.415
5/02/2017,16.831,60576,16.88,17.015,16.8
5/01/2017,16.842,70384,17.24,17.29,16.81
04/28/2017,17.262,62471,17.28,17.445,17.185
04/27/2017,17.334,93846,17.515,17.54,17.265
04/26/2017,17.431,65816,17.65,17.695,17.355
04/25/2017,17.659,55112,17.99,18.05,17.59
04/24/2017,17.932,46673,18.035,18.035,17.625
04/21/2017,17.937,41398,18.095,18.095,17.865
04/20/2017,18.018,112312,18.16,18.22,17.845
04/19/2017,18.162,72708,18.3,18.325,18.085
04/18/2017,18.272,108451,18.43,18.435,18.065
04/17/2017,18.514,58659,18.585,18.655,18.37
04/13/2017,18.51,82108,18.51,18.605,18.415
4/12/2017,18.3,75919,18.35,18.585,18.245
4/11/2017,18.254,79370,17.95,18.345,17.91
4/10/2017,17.915,71551,17.93,18.025,17.735
4/07/2017,18.151,116015,18.25,18.49,17.865
4/06/2017,18.246,49324,18.295,18.355,18.165
4/05/2017,18.187,71728,18.32,18.325,18.145
4/04/2017,18.323,47465,18.305,18.43,18.21
4/03/2017,18.212,44891,18.265,18.29,18.09
03/31/2017,18.256,51222,18.135,18.29,18.06
03/30/2017,18.206,62551,18.25,18.315,18.07
03/29/2017,18.252,55133,18.205,18.275,18.055
03/28/2017,18.252,68603,18.12,18.26,18.025
03/27/2017,18.108,58605,17.805,18.15,17.78
03/24/2017,17.748,41994,17.595,17.8,17.54
03/23/2017,17.593,51127,17.555,17.71,17.525
03/22/2017,17.578,42471,17.565,17.605,17.46
03/21/2017,17.583,55081,17.445,17.62,17.34
03/20/2017,17.438,28681,17.425,17.475,17.365
03/17/2017,17.413,38602,17.34,17.425,17.23
03/16/2017,17.33,76004,17.345,17.585,17.255
03/15/2017,16.923,71231,16.89,17.37,16.825
03/14/2017,16.923,47092,16.985,17.065,16.875
03/13/2017,16.972,47610,17.05,17.16,16.965
3/10/2017,16.923,73539,16.98,17.105,16.855
3/09/2017,17.036,65979,17.255,17.31,16.955
3/08/2017,17.298,57473,17.52,17.57,17.24
3/07/2017,17.536,53909,17.8,17.82,17.495
3/06/2017,17.773,48119,17.99,17.995,17.735
3/03/2017,17.74,78522,17.8,18.01,17.66
3/02/2017,17.748,96459,18.465,18.48,17.705
3/01/2017,18.489,76126,18.36,18.51,18.27
02/28/2017,18.469,61238,18.315,18.51,18.28
02/27/2017,18.417,69752,18.42,18.54,18.265
02/24/2017,18.406,57550,18.225,18.46,18.21
02/23/2017,18.185,56609,18.07,18.28,17.995
02/22/2017,18.022,30298,18.025,18.115,17.975
02/21/2017,18.074,45451,18.135,18.145,17.885
02/17/2017,18.103,2228,18.17,18.17,17.98
02/16/2017,18.074,69511,17.97,18.14,17.935
02/15/2017,17.963,69973,17.955,17.99,17.755
02/14/2017,17.889,77016,17.81,18.09,17.73
02/13/2017,17.821,58146,17.94,18.015,17.755
2/10/2017,17.933,88515,17.64,18.02,17.545
2/09/2017,17.741,65187,17.78,17.845,17.615
2/08/2017,17.705,63771,17.7,17.875,17.62
2/07/2017,17.756,53396,17.74,17.795,17.56
2/06/2017,17.693,45823,17.52,17.76,17.46
2/03/2017,17.479,64243,17.485,17.54,17.26
2/02/2017,17.429,60325,17.565,17.745,17.415
2/01/2017,17.45,64466,17.57,17.665,17.36
01/31/2017,17.543,70354,17.13,17.635,17.105
01/30/2017,17.152,55076,17.17,17.295,17.08
01/27/2017,17.136,62626,16.8,17.26,16.635
01/26/2017,16.85,52373,17.01,17.05,16.68
01/25/2017,16.98,61928,17.11,17.13,16.78
01/24/2017,17.185,50633,17.25,17.31,17.025
01/23/2017,17.186,50885,17.12,17.285,17.075
01/20/2017,17.032,63722,17.025,17.195,16.84
01/19/2017,17.002,75995,17.075,17.125,16.745
01/18/2017,17.274,57319,17.23,17.36,17.06
01/17/2017,17.148,88094,16.82,17.245,16.805
01/13/2017,16.765,5334,16.805,16.905,16.61
1/12/2017,16.825,61927,16.77,17.02,16.755
1/11/2017,16.828,78007,16.84,16.905,16.56
1/10/2017,16.848,65901,16.615,16.955,16.575
1/09/2017,16.683,44836,16.52,16.735,16.455
1/06/2017,16.519,65290,16.635,16.715,16.26
1/05/2017,16.637,65863,16.495,16.76,16.455
1/04/2017,16.552,52133,16.345,16.57,16.3
1/03/2017,16.409,79733,15.97,16.55,15.935
12/30/2016,15.989,43311,16.225,16.345,15.88
12/29/2016,16.218,40784,16.08,16.31,16.04
12/28/2016,16.038,33187,16.01,16.14,15.865
12/27/2016,15.989,30646,15.805,16.105,15.755
12/23/2016,15.759,24960,15.855,15.9,15.735
12/22/2016,15.759,24960,15.855,15.9,15.735
12/21/2016,15.979,43705,16.15,16.24,15.95
12/20/2016,16.117,56957,16.015,16.165,15.675
12/19/2016,16.089,36896,16.12,16.265,15.955
12/16/2016,16.215,55025,15.99,16.33,15.975
12/15/2016,15.958,100979,16.855,17,15.925
12/14/2016,17.221,61674,16.965,17.29,16.805
12/13/2016,16.977,44786,17.13,17.23,16.83
12/12/2016,17.187,51679,16.915,17.265,16.735
12/09/2016,16.967,45150,17.075,17.185,16.85
12/08/2016,17.096,45660,17.2,17.29,17.025
12/07/2016,17.275,62669,16.78,17.3,16.705
12/06/2016,16.81,44809,16.79,16.955,16.745
12/05/2016,16.899,52952,16.94,17.05,16.545
12/02/2016,16.832,61174,16.585,16.87,16.375
12/01/2016,16.506,59178,16.555,16.735,16.3
11/30/2016,16.482,57469,16.69,16.83,16.465
11/29/2016,16.74,59737,16.69,16.78,16.47
11/28/2016,16.675,54771,16.53,16.945,16.53
11/25/2016,16.554,42455,16.41,16.67,16.245
11/23/2016,16.485,2374,16.475,16.485,16.305
11/22/2016,16.735,21077,16.68,16.985,16.625
11/21/2016,16.621,18656,16.695,16.86,16.615
11/18/2016,16.721,19303,16.765,16.84,16.52
11/17/2016,16.772,63637,16.96,17.08,16.575
11/16/2016,16.927,59923,17.085,17.235,16.855
11/15/2016,17.043,68066,16.92,17.135,16.82
11/14/2016,16.893,126942,17.39,17.49,16.62
11/11/2016,17.382,167945,18.605,18.85,17.17
11/10/2016,18.737,112856,18.475,18.99,18.38
11/09/2016,18.378,153929,18.4,19.005,18.275
11/08/2016,18.356,81745,18.2,18.73,18.175
11/07/2016,18.151,57894,18.27,18.29,18.005
11/04/2016,18.371,54835,18.36,18.48,18.185
11/03/2016,18.416,79725,18.5,18.645,17.995
11/02/2016,18.693,77089,18.375,18.75,18.36
11/01/2016,18.418,89028,17.89,18.51,17.85
10/31/2016,17.796,47375,17.8,17.925,17.755
10/28/2016,17.796,68645,17.6,17.935,17.505
10/27/2016,17.639,44158,17.615,17.725,17.545
10/26/2016,17.626,47965,17.77,17.87,17.575
10/25/2016,17.78,48402,17.605,17.82,17.51
10/24/2016,17.604,61313,17.52,17.89,17.465
10/21/2016,17.493,33232,17.535,17.56,17.395
10/20/2016,17.549,49381,17.695,17.745,17.45
10/19/2016,17.663,41476,17.625,17.79,17.57
10/18/2016,17.638,57106,17.46,17.73,17.455
10/17/2016,17.474,32380,17.45,17.515,17.36
10/14/2016,17.441,52679,17.525,17.6,17.315
10/13/2016,17.458,48047,17.515,17.705,17.43
10/12/2016,17.505,44747,17.495,17.64,17.38
10/11/2016,17.509,57562,17.66,17.855,17.465
10/10/2016,17.659,56552,17.6,17.84,17.57
10/07/2016,17.38,86771,17.345,17.685,17.115
10/06/2016,17.345,68853,17.785,17.88,17.14
10/05/2016,17.695,75142,17.805,18.04,17.585
10/04/2016,17.775,99335,18.875,18.94,17.745
10/03/2016,18.868,53214,19.26,19.385,18.75
09/30/2016,19.214,70702,19.16,19.77,19.12
09/29/2016,19.188,52239,19.255,19.46,19.05
09/28/2016,19.121,49929,19.19,19.27,18.975
09/27/2016,19.165,65048,19.51,19.61,19.045
09/26/2016,19.596,52934,19.79,19.825,19.425
09/23/2016,19.81,47205,19.96,20.025,19.665
09/22/2016,20.099,69407,19.9,20.145,19.785
09/21/2016,19.768,85478,19.32,19.955,19.07
09/20/2016,19.277,35459,19.22,19.365,19.145
09/19/2016,19.29,47938,18.845,19.38,18.84
09/16/2016,18.862,40621,19.06,19.085,18.715
09/15/2016,19.041,44499,19.02,19.28,18.875
09/14/2016,19.066,36172,18.94,19.175,18.845
09/13/2016,18.975,60066,19.16,19.35,18.855
9/12/2016,19,80455,19.205,19.245,18.765
9/09/2016,19.368,53213,19.68,19.725,19.08
9/08/2016,19.678,48853,19.87,20.02,19.63
9/07/2016,19.848,53141,20.115,20.235,19.815
9/06/2016,19.848,97889,19.595,20.22,19.38
9/02/2016,20.138,7474,18.955,19.535,18.825
9/01/2016,18.943,45859,18.72,18.995,18.65
08/31/2016,18.622,42303,18.58,18.795,18.52
08/30/2016,18.577,54220,18.86,18.94,18.55
08/29/2016,18.768,49271,18.61,18.88,18.37
08/26/2016,18.651,45153,18.49,19.035,18.47
08/25/2016,18.489,22731,18.5,18.62,18.44
08/24/2016,18.556,29329,18.82,18.965,18.5
08/23/2016,18.922,26548,18.865,19.09,18.77
08/22/2016,18.859,87832,19.25,19.25,18.71
08/19/2016,19.317,78120,19.775,19.8,19.22
08/18/2016,19.74,67797,19.695,19.94,19.625
08/17/2016,19.648,77808,19.82,19.895,19.375
08/16/2016,19.874,69730,19.855,20.12,19.715
08/15/2016,19.847,42437,19.755,20.05,19.7
8/12/2016,19.703,76105,20,20.235,19.66
8/11/2016,20.02,71486,20.19,20.34,19.905
8/10/2016,20.17,70815,19.92,20.515,19.9
8/09/2016,19.85,41749,19.75,19.9,19.605
8/08/2016,19.805,48030,19.55,19.89,19.515
8/05/2016,19.817,78673,20.41,20.47,19.715
8/04/2016,20.443,56853,20.45,20.55,20.08
8/03/2016,20.471,45117,20.675,20.77,20.405
8/02/2016,20.701,61315,20.53,20.835,20.385
8/01/2016,20.5,56350,20.41,20.695,20.335
07/29/2016,20.347,63270,20.225,20.455,20.005
07/28/2016,20.192,63491,20.42,20.585,20.155
07/27/2016,19.995,68986,19.71,20.47,19.575
07/26/2016,19.683,31633,19.625,19.8,19.49
07/25/2016,19.647,44062,19.695,19.76,19.355
07/22/2016,19.689,45343,19.87,20.02,19.62
07/21/2016,19.815,59506,19.45,19.935,19.27
07/20/2016,19.613,58541,19.97,20.05,19.385
07/19/2016,20.007,35618,20.115,20.125,19.87
07/18/2016,20.075,49610,20.235,20.295,19.77
07/15/2016,20.165,50449,20.39,20.395,20.06
07/14/2016,20.322,60568,20.45,20.615,20.06
07/13/2016,20.413,60060,20.22,20.55,19.955
7/12/2016,20.171,79859,20.365,20.595,20.02
7/11/2016,20.304,72018,20.4,20.76,20.17
7/08/2016,20.099,80162,19.735,20.39,19.28
7/07/2016,19.838,66521,20.165,20.335,19.525
7/06/2016,20.203,76564,20.015,20.585,19.93
7/05/2016,19.907,169563,19.84,21.225,19.61
7/01/2016,19.588,25064,18.815,19.98,18.795
06/30/2016,18.582,54738,18.315,18.855,18.245
06/29/2016,18.362,86786,17.8,18.515,17.8
06/28/2016,17.843,50095,17.8,17.88,17.55
06/27/2016,17.744,47232,17.79,17.94,17.66
06/24/2016,17.789,24740,17.15,18.37,17.105
06/23/2016,17.353,22823,17.25,17.5,17.215
06/22/2016,17.312,58293,17.31,17.355,17.125
06/21/2016,17.319,73413,17.5,17.605,17.19
06/20/2016,17.514,62130,17.46,17.66,17.3
06/17/2016,17.411,62268,17.21,17.53,17.21
06/16/2016,17.607,82130,17.55,17.88,17.17
06/15/2016,17.503,50715,17.4,17.635,17.355
06/14/2016,17.424,48076,17.46,17.5,17.225
06/13/2016,17.443,61648,17.33,17.465,17.105
6/10/2016,17.33,50640,17.28,17.38,17.16
6/09/2016,17.268,60849,17.055,17.34,16.95
6/08/2016,16.985,70751,16.41,17.115,16.39
6/07/2016,16.394,52915,16.485,16.49,16.245
6/06/2016,16.447,44117,16.415,16.545,16.365
6/03/2016,16.365,56578,16.015,16.47,15.97
6/02/2016,16.025,36202,15.985,16.065,15.925
6/01/2016,15.927,55824,16.02,16.105,15.83
05/31/2016,15.994,67547,16.22,16.245,15.915
05/27/2016,16.269,9034,16.335,16.395,16.14
05/26/2016,16.343,49153,16.335,16.585,16.25
05/25/2016,16.261,44155,16.235,16.38,16.185
05/24/2016,16.254,44460,16.4,16.455,16.21
05/23/2016,16.423,37628,16.5,16.59,16.325
05/20/2016,16.532,38375,16.5,16.675,16.435
05/19/2016,16.493,73133,16.855,16.95,16.35
05/18/2016,17.132,60006,17.285,17.32,16.715
05/17/2016,17.25,40130,17.175,17.38,17.055
05/16/2016,17.154,46293,17.14,17.43,17.075
05/13/2016,17.132,46342,17.025,17.2,16.85
5/12/2016,17.103,52997,17.445,17.485,17
5/11/2016,17.319,49082,17.155,17.62,17.125
5/10/2016,17.092,42059,17.05,17.19,16.925
5/09/2016,17.089,55525,17.475,17.505,16.96
5/06/2016,17.527,51259,17.37,17.635,17.22
5/05/2016,17.327,53819,17.41,17.685,17.285
5/04/2016,17.301,49081,17.45,17.51,17.215
5/03/2016,17.499,59992,17.605,17.76,17.365
5/02/2016,17.682,55255,17.875,18.06,17.53
04/29/2016,17.819,64738,17.63,18.02,17.615
04/28/2016,17.588,71072,17.285,17.695,17.185
04/27/2016,17.335,60199,17.205,17.48,17.1
04/26/2016,17.159,42858,17.05,17.22,16.885
04/25/2016,17.059,24977,16.95,17.195,16.865
04/22/2016,16.95,36584,17.055,17.415,16.91
